,Word,CEFR
4908,payment,B2
3053,guerrilla,B2
4913,peacefully,B2
3046,grown-up,B2
4914,peach,B2
4918,pearl,B2
4919,pebble,B2
4921,pedal,B2
4922,pedantic,B2
4923,pedestrian,B2
4924,pee,B2
4925,peel,B2
4927,peep,B2
4928,peer,B2
4915,peak,B2
3013,gravestone,B2
3008,grasp,B2
4972,personification,B2
5015,pickle,B2
5016,picky,B2
5020,picturesque,B2
2950,godly,B2
2948,god,B2
2947,goat,B2
5029,pillowcase,B2
2942,glow,B2
2964,goodwill,B2
2938,glorify,B2
2937,gloomy,B2
5037,pint,B2
2936,glocal,B2
5039,piracy,B2
5040,pirate,B2
2934,globally,B2
5042,pitch,B2
2933,global warming,B2
5033,pine,B2
2965,gook,B2
2966,gorge,B2
5011,pi,B2
4973,personify,B2
4974,personnel,B2
4975,perspective,B2
4976,perspiration,B2
4978,persuasion,B2
3006,graphically,B2
4980,pessimist,B2
4981,pessimistic,B2
4983,petrified,B2
4986,petty,B2
4987,pH,B2
4989,pharmacist,B2
2990,grand,B2
4991,phase,B2
2987,grain,B2
4994,philosophical,B2
2982,gradual,B2
2979,gracefulness,B2
2973,governmental,B2
5009,physician,B2
2928,glee,B2
4579,obey,B2
4578,obedient,B2
4577,obedience,B2
3617,inventor,B2
3618,inverted commas,B2
4290,monastery,B2
4288,momentary,B2
4287,momentarily,B2
3620,investigate,B2
3622,investigator,B2
4281,mogul,B2
3623,investment,B2
4279,modification,B2
3613,invariably,B2
4278,modest,B2
3625,invisible,B2
3628,invitingly,B2
3629,invoke,B2
4268,mock,B2
4267,mobility,B2
3633,involvement,B2
4263,mixture,B2
3636,ironically,B2
4258,misunderstand,B2
3624,investor,B2
4256,mistrustful,B2
3612,invariable,B2
3609,intruder,B2
4328,mother-in-law,B2
3583,interior,B2
3590,interpersonal,B2
3591,interpret,B2
3592,interpretation,B2
4319,mortify,B2
4318,mortgage,B2
4317,mortar,B2
4316,mortal,B2
3593,interpreter,B2
3610,intrusion,B2
3595,interruption,B2
4310,morally,B2
4309,morality,B2
4306,moonscape,B2
4305,moonlight,B2
4303,moody,B2
3602,intimate,B2
3604,intransitive,B2
3605,intravenous,B2
3608,intrude,B2
3596,intersection,B2
4255,mistreat,B2
3638,irrational,B2
4253,mist,B2
4210,midst,B2
3691,journalism,B2
4204,microwave,B2
4203,microscopy,B2
4202,microscopic,B2
4201,microscope,B2
4200,microphone,B2
4199,microorganism,B2
4197,microcomputer,B2
4196,microbe,B2
4195,micro,B2
3698,judo,B2
4191,metaphor,B2
4188,messenger,B2
3710,junk food,B2
4182,merger,B2
4181,merge,B2
3711,juror,B2
3712,jury,B2
4194,metric,B2
4212,mighty,B2
4213,migration,B2
3640,irresistible,B2
4250,missile,B2
3641,irresistibly,B2
3642,irresponsible,B2
4247,misleading,B2
4245,misfortune,B2
3644,irritated,B2
3645,irritating,B2
4242,misconception,B2
3646,irritation,B2
3649,islander,B2
4236,mint,B2
3657,itch,B2
4233,minister,B2
4229,miniature,B2
3670,jaw,B2
3673,jealously,B2
4222,mimic,B2
4221,millionaire,B2
4218,mill,B2
3582,interfere,B2
4178,mercy,B2
4330,motion,B2
4333,motivated,B2
3487,inference,B2
3489,inflammation,B2
3490,inflammatory,B2
3491,inflate,B2
3492,inflation,B2
4439,necessity,B2
4437,necessarily,B2
4436,neat,B2
4447,needless,B2
3495,influential,B2
3498,informal,B2
3501,infringe,B2
3502,infringement,B2
4428,navy,B2
4427,navigation,B2
4426,navigate,B2
4425,naval,B2
4424,naughty,B2
3504,inhabit,B2
4420,native speaker,B2
3496,influenza,B2
4418,nationwide,B2
4448,needy,B2
4450,negatively,B2
6445,spokesman,B2
4481,newscaster,B2
3466,indispensable,B2
3471,indulge,B2
3472,indulgent,B2
4472,neurosis,B2
3476,ineffective,B2
3477,inert,B2
3480,inexperienced,B2
3486,infer,B2
3481,infant,B2
3482,infect,B2
4463,nerves,B2
4462,nerve,B2
3483,infected,B2
4460,neither,B2
3485,infectious,B2
4451,neglect,B2
4465,nervously,B2
3507,inherit,B2
4371,mumble,B2
4368,multiply,B2
4367,multiple,B2
3549,instantly,B2
4364,muddy,B2
3553,instinct,B2
3555,institution,B2
3556,instruct,B2
4355,moving,B2
3544,inspirational,B2
4353,mover,B2
3561,insult,B2
3564,integrate,B2
4347,mournful,B2
3565,intellectual,B2
3572,intent,B2
4339,motorist,B2
4337,motorbike,B2
3560,insufficient,B2
3542,inspector,B2
4375,murmur,B2
4377,muse,B2
3511,initiative,B2
4411,narrowly,B2
4409,narrator,B2
3513,injection,B2
3515,injured,B2
4406,narcissistic,B2
4403,nano,B2
3518,innate,B2
3522,innocently,B2
3523,innovation,B2
4397,mystify,B2
3524,innovative,B2
3526,input,B2
4391,mutton,B2
4390,mutter,B2
4388,mutable,B2
4387,mutability,B2
3533,inseparable,B2
3540,inspect,B2
3577,interactive,B2
5217,prescribe,B2
4176,merchandise,B2
4174,mentor,B2
4483,newsworthy,B2
3463,indignity,B2
3462,indifferent,B2
3460,index,B2
3459,indescribable,B2
3458,independently,B2
4491,nicely,B2
3953,litter,B2
3455,indent,B2
3452,indebted,B2
4497,nightmare,B2
3451,incurable,B2
3450,incur,B2
4504,nobility,B2
4505,noble,B2
4506,nobleman,B2
4513,nomad,B2
4514,nomination,B2
4495,nightclub,B2
4515,nominee,B2
3968,loan,B2
3950,literally,B2
3900,lid,B2
4011,lowland,B2
4010,lower,B2
3905,lifeless,B2
3908,lifetime,B2
3914,lighten,B2
4002,lousy,B2
3916,lighting,B2
3924,likewise,B2
3926,limb,B2
3969,lobby,B2
3989,loosely,B2
3934,linen,B2
3985,long-term,B2
3984,long-distance,B2
3935,liner,B2
3936,ling,B2
3937,linger,B2
3980,loneliness,B2
3947,listener,B2
3949,literal,B2
3436,incentive,B2
4518,nonprofessional,B2
3400,implement,B2
4551,nourish,B2
4552,nourishment,B2
3398,impermanent,B2
4555,novelty,B2
3397,imperative,B2
3396,impatiently,B2
3394,impartial,B2
4549,nought,B2
3391,immortality,B2
4563,nuisance,B2
3389,immoral,B2
4565,numerical,B2
3386,immigrant,B2
4569,nursery,B2
4570,nut,B2
3385,immerse,B2
4574,nutshell,B2
3382,imitation,B2
4576,oath,B2
3390,immortal,B2
3401,implication,B2
3402,imply,B2
3403,impolite,B2
3435,incense,B2
4520,non-smoking,B2
3434,inborn,B2
3433,inanimate,B2
3432,inadequate,B2
3431,inaccurate,B2
3428,impulsive,B2
3427,impulse,B2
3425,improved,B2
3423,improperly,B2
3421,improbable,B2
4532,northward,B2
3420,imprisonment,B2
3419,imprison,B2
3417,impressionist,B2
4537,nostril,B2
3416,impressionism,B2
3414,impressed,B2
3412,impractical,B2
3410,impossibility,B2
3409,impose,B2
3405,import,B2
3404,impolitely,B2
3899,lick,B2
3715,justify,B2
4017,lucrative,B2
4022,lush,B2
3788,lark,B2
3789,laser,B2
3794,last minute,B2
4122,mausoleum,B2
4121,mature,B2
3797,lastly,B2
3798,last-minute,B2
4116,mathematical,B2
4113,mate,B2
3785,laptop,B2
4109,masterpiece,B2
4108,master,B2
4106,masseur,B2
4105,massage,B2
4104,massacre,B2
4101,mask,B2
4098,martial art,B2
3813,laundry,B2
3814,lava,B2
4110,mastery,B2
4094,marketing,B2
3784,lap,B2
3716,kangaroo,B2
3717,karaoke,B2
3718,keen,B2
3720,keeper,B2
3721,kerosene,B2
4166,memorial,B2
3726,keystroke,B2
4160,melody,B2
3751,kneel,B2
3756,knot,B2
3781,landslide,B2
4152,mediocre,B2
4149,medication,B2
3760,known,B2
4147,media,B2
3762,label,B2
3772,lame,B2
3774,lance,B2
4137,means,B2
3777,landing,B2
3778,landlady,B2
3758,knowingly,B2
3817,lawmaker,B2
3818,lawn,B2
3819,lawsuit,B2
3862,legend,B2
3863,legendary,B2
3864,legislate,B2
3865,legislation,B2
3866,legislative,B2
3867,legislator,B2
3868,legislature,B2
4041,magnify,B2
3869,legitimate,B2
3871,leisurely,B2
3876,lengthen,B2
3878,leopard,B2
4034,maestro,B2
4033,madness,B2
4032,madame,B2
4031,madam,B2
3884,lest,B2
4027,lyrics,B2
4023,luxurious,B2
3877,lengthy,B2
3854,leek,B2
3853,lecturer,B2
3822,layabout,B2
4087,margin,B2
4082,marathon,B2
3833,leaflet,B2
3835,leak,B2
4077,manufacturing,B2
4076,manufacturer,B2
4075,manufacture,B2
4073,manual,B2
4071,mansion,B2
4068,manipulate,B2
4067,mango,B2
3843,learning,B2
3844,lease,B2
3845,leash,B2
4058,malaria,B2
4057,malady,B2
3892,liberal,B2
2765,fox,B2
2760,found,B2
2019,dose,B2
6017,self-confidence,B2
6018,self-confident,B2
2018,dormitory,B2
6020,selfless,B2
2017,dorm,B2
2016,doorway,B2
6023,seller,B2
6012,seldom,B2
2015,doorkeeper,B2
6026,semi-final,B2
6027,seminar,B2
6028,senator,B2
2013,doom,B2
2012,donkey,B2
2010,donation,B2
2009,donate,B2
2008,dominate,B2
6035,sensible,B2
6025,semicolon,B2
6036,sensitive,B2
6009,seesaw,B2
2067,drinkable,B2
2060,dreamy,B2
2057,dreadful,B2
5983,seasonal,B2
2056,dread,B2
2051,drapery,B2
2050,dramatically,B2
2047,drain,B2
5991,second person,B2
6010,segment,B2
5992,secondary,B2
2040,dowry,B2
2035,downsize,B2
6002,sector,B2
2032,downfall,B2
2028,dove,B2
2027,doubtful,B2
2024,doubly,B2
5996,secondly,B2
2007,domestic,B2
1958,dissatisfied,B2
1957,dissatisfaction,B2
1956,disrupt,B2
1955,disregard,B2
1954,disqualify,B2
6096,sharply,B2
6097,shatter,B2
1953,dispute,B2
1952,disposition,B2
1959,dissident,B2
6100,shed,B2
1950,displeasure,B2
1947,displace,B2
1946,dispensable,B2
1944,disorderly,B2
1943,disorder,B2
6109,shield,B2
1942,dismiss,B2
1938,disillusion,B2
1951,disposal,B2
6084,shaky,B2
6083,Shakespearean,B2
6082,shaken,B2
6041,separately,B2
6045,serene,B2
6046,serial,B2
1994,DNA,B2
6050,servant,B2
1990,divorce,B2
1988,division,B2
1985,divided,B2
6058,setback,B2
1982,divert,B2
1981,diversion,B2
1973,distributor,B2
1970,distressing,B2
6072,sexism,B2
6073,sexual,B2
6074,sexy,B2
6075,shabby,B2
1969,distraction,B2
1968,distract,B2
1967,distortion,B2
1966,distinguished,B2
2072,droop,B2
1936,dishonesty,B2
5978,seal,B2
2076,drought,B2
2190,elemental,B2
5862,rush hour,B2
5863,rusty,B2
2188,elegantly,B2
5865,sack,B2
2187,elegant,B2
2186,elegance,B2
2185,electronics,B2
2184,electronically,B2
5859,rural,B2
2180,electrician,B2
5877,sage,B2
5878,sail,B2
2177,elective,B2
2175,elect,B2
5883,salary,B2
5886,salesmanship,B2
5887,salesperson,B2
5888,saleswoman,B2
5890,salon,B2
5891,salsa,B2
5876,sag,B2
5893,salty,B2
2195,eligible,B2
2198,eloquence,B2
2241,endlessly,B2
5818,roommate,B2
5822,rosy,B2
2223,employer,B2
2222,employee,B2
2221,employ,B2
5832,route,B2
2197,elite,B2
2219,emphatically,B2
5837,royalty,B2
5838,rub,B2
5841,rubble,B2
2211,emergence,B2
5844,rug,B2
2209,embrace,B2
2208,embassy,B2
5848,ruinous,B2
2199,eloquent,B2
2161,effectiveness,B2
2160,effectively,B2
2157,educator,B2
5940,scheme,B2
2112,eagle,B2
5943,scholasticism,B2
2110,eagerly,B2
5946,schoolgirl,B2
2104,dynamic,B2
2103,dye,B2
2102,dwarf,B2
5953,scientifically,B2
5957,scooter,B2
5939,scheduled,B2
2093,duplication,B2
5961,scramble,B2
2089,dumb,B2
2087,duel,B2
5970,scribble,B2
5972,scrooge,B2
5973,scuba,B2
5975,scythe,B2
2092,duplicate,B2
5936,scent,B2
2119,earnings,B2
2154,educated,B2
5900,sandstone,B2
2152,editorial,B2
5903,sanitary,B2
5904,sanitation,B2
2149,edit,B2
5907,satisfactory,B2
2146,ecstatic,B2
2142,economist,B2
2140,economical,B2
2137,ecologist,B2
2136,ecologically,B2
5924,scandal,B2
5925,scar,B2
5926,scarcely,B2
2130,eastward,B2
5930,scarlet,B2
2124,ease,B2
2075,dropout,B2
6116,shipping,B2
6117,shipwreck,B2
1932,disguise,B2
1729,dedication,B2
6339,solidity,B2
6340,soliloquy,B2
6341,solo,B2
6346,solvent,B2
1725,decorative,B2
1724,decoration,B2
1723,decorate,B2
1730,deduce,B2
1722,decomposition,B2
1717,deck,B2
6357,somewhat,B2
1716,decisive,B2
1713,deceptive,B2
6361,son-in-law,B2
6362,sonnet,B2
1712,decent,B2
1710,deceive,B2
6365,sophisticated,B2
1709,decay,B2
1708,decade,B2
6336,solar,B2
6299,snore,B2
1759,deliberately,B2
1758,deliberate,B2
6303,snowball,B2
1756,delegate,B2
1751,defy,B2
1750,deforestation,B2
6310,soak,B2
1731,deduction,B2
6312,soaked,B2
6316,soar,B2
6317,sob,B2
6318,so-called,B2
6320,sociable,B2
1744,deficit,B2
1737,deer,B2
1733,deem,B2
6332,softness,B2
6313,soaking,B2
1705,debit card,B2
1704,debit,B2
6410,specialty,B2
6411,species,B2
6413,specifically,B2
6414,specify,B2
6415,spectacle,B2
1665,dandelion,B2
1659,damn,B2
6421,speeder,B2
1672,darling,B2
6424,spellbound,B2
1646,cyclist,B2
6432,spin,B2
1642,cyberspace,B2
1641,cyberschool,B2
1640,cyberpet,B2
6437,spite,B2
1639,cybercrime,B2
6440,splatter,B2
1637,cyberaddict,B2
1649,daft,B2
1674,dash,B2
1700,dearly,B2
6376,soundtrack,B2
1690,de facto,B2
6386,southward,B2
1687,daytime,B2
1684,dawn,B2
1683,daughter-in-law,B2
6390,Soviet,B2
6391,soybean,B2
6392,spa,B2
1680,dated,B2
6396,span,B2
6397,spare,B2
6399,sparerib,B2
6400,spark,B2
1677,database,B2
6402,sparkling,B2
6403,sparrow,B2
1676,data,B2
6298,sniff,B2
1760,delicacy,B2
6295,sneer,B2
1887,diphtheria,B2
1886,dip,B2
1881,dimension,B2
1880,dime,B2
1879,dim,B2
1876,dilemma,B2
1875,dignity,B2
6176,significantly,B2
6177,signify,B2
1888,diploma,B2
1874,dignify,B2
1858,dictator,B2
6186,silverware,B2
6191,simplification,B2
1847,devoted,B2
1846,devote,B2
6194,simultaneous,B2
1845,devil,B2
6199,sincere,B2
6200,sincerity,B2
1871,digest,B2
1889,diplomat,B2
6158,shrug,B2
6157,shrink,B2
1930,disgrace,B2
1925,discriminate,B2
6126,shooting,B2
1924,discredit,B2
6130,shopkeeper,B2
6131,shoplift,B2
6132,shoplifter,B2
6133,shoplifting,B2
1919,disconnect,B2
1916,discipline,B2
1915,disciple,B2
1914,discharge,B2
6142,shortness,B2
6143,short-term,B2
1910,disapprove,B2
1909,disapproval,B2
1904,disappearance,B2
6151,showbiz,B2
6152,showcase,B2
1842,developing,B2
2242,endorse,B2
1837,determiner,B2
1832,detect,B2
6249,slaughter,B2
1800,descend,B2
1798,deputy,B2
1789,dependable,B2
6267,sliver,B2
6270,sloppy,B2
6248,slash,B2
1781,dental,B2
1779,dense,B2
1778,denim,B2
1775,demolish,B2
6278,smash,B2
1772,demanding,B2
6287,smokestack,B2
1762,delicately,B2
6293,snap,B2
6294,sneak,B2
1780,densely,B2
6247,slap,B2
6245,slang,B2
1831,detailed,B2
1829,detachment,B2
6212,sister-in-law,B2
1828,detach,B2
1824,destiny,B2
1820,despise,B2
1819,desperation,B2
1818,desperately,B2
6223,skateboard,B2
6224,skateboarder,B2
1815,desolation,B2
1814,desktop,B2
6228,sketch,B2
1810,desirable,B2
6233,skilled,B2
6236,skim,B2
6238,skip,B2
6241,skylark,B2
1803,descriptive,B2
6243,skyward,B2
6244,slam,B2
1836,determined,B2
2243,endurance,B2
1997,dock,B2
2245,enduring,B2
5431,quotable,B2
5432,quotation,B2
5433,quote,B2
5439,racism,B2
5440,racist,B2
5441,rack,B2
2560,feedback,B2
5443,radar,B2
2570,ferryboat,B2
5444,radiate,B2
5447,radically,B2
2556,federal,B2
5449,radium,B2
5450,rafter,B2
5451,rag,B2
2555,fed up,B2
2550,feat,B2
2548,fearsome,B2
5458,rainbow,B2
5446,radical,B2
2539,faulty,B2
2580,fictional,B2
2617,fingernail,B2
2615,finely,B2
5391,purposeful,B2
5394,pursuit,B2
2608,financially,B2
5399,puzzled,B2
5401,qualification,B2
5406,quantify,B2
5408,quarantine,B2
5410,quarrel,B2
5411,quarrelsome,B2
2595,filial,B2
5414,queer,B2
5415,query,B2
2590,figurative,B2
2589,fighting,B2
2582,fierce,B2
5462,rainstorm,B2
2537,father-in-law,B2
2535,fate,B2
5517,rebel,B2
5519,rebellious,B2
2475,facilitate,B2
2470,fabulous,B2
2469,fabric,B2
2467,eyelid,B2
2466,eyelash,B2
5528,recession,B2
5529,recipe,B2
2465,eyebrow,B2
5516,reasonably,B2
5531,reckon,B2
5533,recognition,B2
5535,recollect,B2
5536,recollection,B2
5538,recommendable,B2
5539,recommendation,B2
5540,reconsider,B2
2458,extraordinarily,B2
2457,extract,B2
5546,recreation,B2
5547,recruit,B2
2463,exultant,B2
2476,facilities,B2
2479,factor,B2
5512,rear,B2
5465,rally,B2
5466,ram,B2
5467,ramp,B2
2534,fatal,B2
5470,ranger,B2
5474,rape,B2
2525,fascination,B2
2523,fascinated,B2
5480,rash,B2
5489,rattle,B2
5490,ravage,B2
2509,fantastically,B2
2499,fame,B2
2498,falter,B2
5498,reaction,B2
5501,readily,B2
2491,faith,B2
5506,real estate,B2
2481,faculty,B2
2622,fire brigade,B2
5385,purchase,B2
5267,priority,B2
2720,footnote,B2
2716,foolishly,B2
5272,privately,B2
5273,privilege,B2
2710,fondly,B2
5277,probable,B2
5279,probe,B2
2708,folly,B2
5281,procedure,B2
5266,prior,B2
2705,follower,B2
2693,flutter,B2
2690,fluid,B2
5296,profile,B2
5298,profitable,B2
5301,programmer,B2
5302,programming,B2
2687,fluency,B2
2727,forcefully,B2
5224,presenter,B2
2759,foul,B2
5227,presidency,B2
5229,presidential,B2
2752,forthcoming,B2
5233,prestige,B2
5234,prestigious,B2
5235,presumably,B2
2749,formidable,B2
2748,formerly,B2
5240,prevail,B2
2746,formation,B2
5242,prevention,B2
5243,preventive,B2
5245,previously,B2
5248,priceless,B2
5249,prick,B2
5253,primary,B2
5255,prime,B2
5256,prime minister,B2
2735,forestry,B2
2733,foresee,B2
2732,foreman,B2
5306,prohibit,B2
5548,rectangular,B2
5308,project,B2
5310,projection,B2
5346,proudly,B2
5348,proven,B2
5352,province,B2
5353,provision,B2
5354,proximity,B2
5356,psychologically,B2
2641,fiscal,B2
5358,psychology,B2
2640,firstly,B2
2638,first person,B2
2653,fixed,B2
2636,first language,B2
5364,publicity,B2
2631,firmness,B2
5369,pudding,B2
5372,pulse,B2
5374,pumpkin,B2
5375,punch,B2
5377,punctual,B2
5378,punctuality,B2
2626,fireplace,B2
2624,firearm,B2
5363,publication,B2
2655,flame,B2
2656,flap,B2
5311,prom,B2
5312,prominence,B2
2675,flip,B2
5318,prompt,B2
5321,promptly,B2
2673,flexibly,B2
2672,flexible,B2
2671,flexibility,B2
2670,flesh,B2
2669,fleet,B2
2668,flee,B2
2666,flax,B2
5329,proponent,B2
2665,flawless,B2
2664,flaw,B2
5333,proposed,B2
5334,prose,B2
5335,prosecute,B2
5336,prospect,B2
5337,prosper,B2
2450,external,B2
5297,profit,B2
2447,extensive,B2
2319,estate,B2
2316,essentially,B2
2313,essayist,B2
5718,restriction,B2
2307,eruption,B2
2306,erupt,B2
5721,resume,B2
2304,erect,B2
5723,retailer,B2
5725,retard,B2
5727,retina,B2
2300,equip,B2
5730,retirement,B2
5731,retreat,B2
5733,retrieve,B2
2299,equation,B2
2302,equity,B2
5708,respiratory,B2
5706,respected,B2
2350,evil,B2
2349,evidently,B2
2340,everlasting,B2
2332,evaluation,B2
5689,residence,B2
2331,evaluate,B2
2330,evacuation,B2
5707,respiration,B2
5693,resign,B2
2329,evacuate,B2
5696,resistance,B2
5697,resolution,B2
2327,ethnic,B2
5699,resonant,B2
2326,ethic,B2
2324,eternally,B2
2322,estimated,B2
5705,respectably,B2
5694,resignation,B2
5741,revelation,B2
5743,revenue,B2
5780,rightly,B2
5781,rim,B2
5784,rip,B2
2258,enhance,B2
2257,engulf,B2
5790,risky,B2
5791,rite,B2
5792,ritual,B2
2270,enterprise,B2
5793,rival,B2
5798,roar,B2
2252,engagement,B2
2249,enforce,B2
2248,energy,B2
5807,rocket,B2
5554,redo,B2
5808,rocky,B2
5797,roam,B2
5742,revenge,B2
5778,righteousness,B2
5773,ridge,B2
5744,reverence,B2
5745,reverse,B2
2290,environmentally friendly,B2
2289,environmentally,B2
5750,revival,B2
5751,revive,B2
5752,revolution,B2
5753,revolutionary,B2
2273,entertaining,B2
5755,revolve,B2
5759,rhinoceros,B2
5760,rhyme,B2
5762,rhythmic,B2
5763,rib,B2
2283,entrepreneur,B2
2281,entitle,B2
2278,enthusiastically,B2
5772,rider,B2
2352,evolution,B2
2286,environment,B2
2356,exactness,B2
2416,expected,B2
5600,reinforce,B2
5601,reinforcement,B2
2415,expectation,B2
5603,rejection,B2
5604,rejoin,B2
2413,expansion,B2
5606,related,B2
2411,exotic,B2
2408,existing,B2
5612,relativity,B2
5614,relaxation,B2
2405,exile,B2
5597,regulate,B2
2403,exhibit,B2
2402,exhaustion,B2
2401,exhausting,B2
5620,relevant,B2
5622,relic,B2
5623,relief,B2
5624,relieve,B2
5625,relieved,B2
2399,exhaust,B2
2396,executive,B2
5628,reluctant,B2
2394,execution,B2
2393,execute,B2
5617,relay,B2
2417,expedition,B2
5594,regrettably,B2
5558,reed,B2
5557,redundant,B2
2353,evolve,B2
2446,extension,B2
2444,exquisite,B2
5562,reference,B2
5563,referent,B2
5564,refinery,B2
2443,expressive,B2
5567,reflective,B2
5568,reform,B2
5569,refrain,B2
5570,refresh,B2
2438,export,B2
5573,refuge,B2
5574,refugee,B2
2436,explosive,B2
5579,refute,B2
2433,explorer,B2
2430,exploit,B2
5584,regardless,B2
5585,reggae,B2
5586,regime,B2
2429,explode,B2
5632,remaining,B2
5633,remains,B2
5599,rehearsal,B2
2390,excursion,B2
2374,exceptionally,B2
2373,exceptional,B2
2372,exception,B2
5657,repertoire,B2
5658,repetition,B2
5660,replacement,B2
5661,replica,B2
2367,excel,B2
2366,exceed,B2
2363,examinee,B2
2359,exalt,B2
5670,repression,B2
5671,reprint,B2
2358,exaggeration,B2
5673,reprove,B2
2357,exaggerate,B2
2376,excessive,B2
5651,repaint,B2
5669,repress,B2
2385,exclamation mark,B2
2387,exclusion,B2
5637,remarkably,B2
2389,exclusively,B2
2386,exclude,B2
5642,reminder,B2
2384,exclaim,B2
5649,rental,B2
8671,temperamental,C1
8672,temperamentally,C1
8673,screenplay,C1
8674,disillusionment,C1
8675,demise,C1
8676,raunchy,C1
8677,raunchily,C1
8678,overdraft,C1
8716,demographic,C1
8670,temperament,C1
8680,synopsis,C1
8681,renown,C1
8683,contested,C1
8684,verandah,C1
8685,occupational,C1
8669,gypsy,C1
8668,transfix,C1
8667,fiendishly,C1
8644,durable,C1
8645,likelihood,C1
8646,naive,C1
8647,naively,C1
8648,naivety,C1
8649,impervious,C1
8650,ludicrous,C1
8651,ludicrously,C1
8652,cost-effective,C1
8653,gruesome,C1
8654,gruesomely,C1
8655,envisage,C1
8656,screenwriter,C1
8657,mingle,C1
8658,churn,C1
8659,buffer,C1
8661,irate,C1
8662,irately,C1
8663,docile,C1
8664,docilely,C1
8665,fiend,C1
8666,fiendish,C1
8686,verdict,C1
8687,ventilate,C1
8690,radiator,C1
8689,occupant,C1
8734,rotate,C1
8733,restorative,C1
8732,restoration,C1
8731,antiquated,C1
8730,antiquity,C1
8729,socialization,C1
8728,gig,C1
8727,demo,C1
8700,uninspiring,C1
8726,demolition,C1
8725,invoice,C1
8701,mutually,C1
8723,firewall,C1
8722,paywall,C1
8721,prophetic,C1
8720,prophet,C1
8719,phenomenally,C1
8718,phenomenal,C1
8717,demographically,C1
8688,ventilation,C1
8736,coupled,C1
8738,charter,C1
8691,homely,C1
8692,bureaucratic,C1
8693,bureaucratically,C1
8694,adjustable,C1
8695,fatigue,C1
8696,muscular,C1
8697,versatile,C1
8698,versatility,C1
8699,stimuli,C1
8704,clutter,C1
8707,dislodge,C1
8708,carpenter,C1
8709,carpentry,C1
8710,transit,C1
8711,plummet,C1
8712,circulate,C1
8713,circulation,C1
8714,demography,C1
8737,itinerary,C1
8642,duration,C1
8596,classy,C1
8570,bypass,C1
8573,cynic,C1
8574,cynical,C1
8575,cynically,C1
8576,cynicism,C1
8577,sarcasm,C1
8578,sarcastic,C1
8579,sarcastically,C1
8544,swap,C1
8580,misplace,C1
8581,symptomatic,C1
8582,degrade,C1
8583,degrading,C1
8584,degradation,C1
8585,discourse,C1
8586,amid,C1
8587,hedgehog,C1
8588,nocturnal,C1
8569,sustainably,C1
8589,hibernate,C1
8568,sustainable,C1
8566,unsustainable,C1
8546,silhouette,C1
8547,nondescript,C1
8549,negligible,C1
8550,negligent,C1
8551,negligently,C1
8552,principally,C1
8553,altruism,C1
8554,altruistic,C1
8555,scenario,C1
8556,voluntary,C1
8557,voluntarily,C1
8558,reap,C1
8559,paternal,C1
8560,maternal,C1
8561,maternalistic,C1
8562,paternalistic,C1
8563,provisions,C1
8564,injustice,C1
8565,impoverished,C1
8567,unsustainably,C1
8641,astray,C1
8590,hibernation,C1
8592,convict,C1
8619,concerto,C1
8620,premier,C1
8622,fanatic,C1
8624,fanatically,C1
8625,acoustically,C1
8626,acoustic,C1
8627,acoustics,C1
8628,compromised,C1
8629,daunt,C1
8630,daunting,C1
8631,realist,C1
8632,realism,C1
8633,recess,C1
8635,recessive,C1
8636,prolific,C1
8637,prolifically,C1
8638,proliferate,C1
8639,fragmentation,C1
8618,repertory,C1
8617,unmusically,C1
8615,fiddle,C1
8593,conviction,C1
8594,latent,C1
8595,snooze,C1
8597,wrench,C1
8598,reminisce,C1
8599,reminiscent,C1
8600,intuit,C1
8601,intuition,C1
8602,intuitive,C1
8603,intuitively,C1
8604,marginal,C1
8605,marginally,C1
8606,crude,C1
8607,crudely,C1
8608,strap,C1
8610,strapping,C1
8611,scoff,C1
8612,fiddly,C1
8613,fiddler,C1
8616,unmusical,C1
8740,terrain,C1
8836,exhilarating,C1
8742,resilience,C1
8873,monotony,C1
8874,turn to ,C1
8875,ingenious,C1
8876,plaque,C1
8879,salivate,C1
8880,cessation,C1
8881,remorse,C1
8882,remorseless,C1
8883,remorsefully,C1
8872,monotonously,C1
8884,remorselessly,C1
8886,inexcusably,C1
8887,inexhaustible,C1
8888,unassisted,C1
8889,heighten,C1
8890,fixture,C1
8891,bulk,C1
8892,bulky,C1
8893,bulk up,C1
8896,mark-up,C1
8885,inexcusable,C1
8871,monotonous,C1
8870,sap,C1
8869,abound,C1
8845,suburbia,C1
8846,dramatist,C1
8848,quirky,C1
8850,sprawl,C1
8852,ingenuity,C1
8853,panorama,C1
8854,panoramic,C1
8855,benign,C1
8856,benignly,C1
8857,explosively,C1
8858,bequeath,C1
8859,legacy,C1
8860,synthetic,C1
8861,synthetically,C1
8863,elastic,C1
8866,appalling,C1
8867,appallingly,C1
8868,pounce,C1
8897,complementary,C1
8898,complimentary,C1
8899,staple,C1
8900,wares,C1
10296,manoeuvre,C1
10295,maneuver,C1
10294,sombrely,C1
10293,somberly,C1
10292,sombre,C1
10291,somber,C1
10290,personalisation,C1
10289,personalization,C1
10288,personalise,C1
10287,personalize,C1
10286,recognisably,C1
10285,recognizably,C1
10284,recognisable,C1
10283,recognizable,C1
10280,scrutinise,C1
10279,scrutinize,C1
10278,favourably,C1
10277,favorably,C1
8844,suburban,C1
10300,characterisation,C1
8901,testament,C1
